Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,18,GIANTX,22.1k,6.8k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,19,Karmine Corp,17.1k,3.0k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,19,GIANTX,23.1k,15.2k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,20,Karmine Corp,14.6k,0.9k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,20,GIANTX,23.4k,26.9k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,21,Karmine Corp,23.7k,5.3k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Lotus,21,GIANTX,23.0k,15.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,1,Karmine Corp,3.6k,0.2k,Eco: 0-5k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,1,GIANTX,3.7k,0.5k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,2,Karmine Corp,13.7k,4.0k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,2,GIANTX,3.1k,8.9k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,3,Karmine Corp,13.0k,10.8k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,3,GIANTX,22.2k,1.9k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,4,Karmine Corp,20.7k,3.0k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,4,GIANTX,22.5k,12.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,5,Karmine Corp,7.5k,8.1k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,5,GIANTX,22.8k,13.7k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,6,Karmine Corp,22.4k,0.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,6,GIANTX,24.9k,21.4k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,7,Karmine Corp,21.7k,4.0k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,7,GIANTX,22.0k,10.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,8,Karmine Corp,5.1k,10.0k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,8,GIANTX,25.3k,15.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,9,Karmine Corp,20.7k,0.8k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,9,GIANTX,22.7k,17.2k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,10,Karmine Corp,7.5k,7.9k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,10,GIANTX,25.4k,19.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,11,Karmine Corp,21.6k,2.4k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,11,GIANTX,26.0k,24.9k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,12,Karmine Corp,23.0k,11.3k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,12,GIANTX,26.1k,8.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,13,Karmine Corp,3.5k,0.2k,Eco: 0-5k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,13,GIANTX,3.6k,0.3k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,14,Karmine Corp,14.0k,5.3k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,14,GIANTX,0.8k,9.5k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,15,Karmine Corp,21.1k,13.4k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,15,GIANTX,20.4k,0.8k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,16,Karmine Corp,23.0k,25.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,16,GIANTX,17.8k,2.2k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,17,Karmine Corp,22.7k,29.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,17,GIANTX,8.5k,8.7k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,18,Karmine Corp,24.8k,35.6k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,18,GIANTX,22.6k,1.8k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,19,Karmine Corp,22.1k,20.5k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,19,GIANTX,23.3k,9.9k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,20,Karmine Corp,21.4k,12.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,20,GIANTX,24.8k,19.0k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,21,Karmine Corp,22.2k,21.6k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,21,GIANTX,22.2k,6.7k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,22,Karmine Corp,21.6k,12.3k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,22,GIANTX,23.6k,12.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,23,Karmine Corp,21.5k,3.1k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Karmine Corp vs GIANTX,Fracture,23,GIANTX,25.7k,19.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,1,FNATIC,3.5k,0.4k,Eco: 0-5k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,1,Natus Vincere,3.4k,0.3k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,2,FNATIC,14.0k,4.8k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,2,Natus Vincere,1.7k,9.2k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,3,FNATIC,14.6k,9.8k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,3,Natus Vincere,21.1k,1.3k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,4,FNATIC,23.0k,10.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,4,Natus Vincere,13.0k,7.1k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,5,FNATIC,25.7k,14.2k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,5,Natus Vincere,19.4k,2.7k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,6,FNATIC,23.5k,8.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,6,Natus Vincere,23.7k,8.7k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,7,FNATIC,22.7k,14.2k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,7,Natus Vincere,20.4k,1.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,8,FNATIC,21.4k,3.6k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,8,Natus Vincere,21.0k,4.4k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,9,FNATIC,8.3k,8.0k,Semi-eco: 5-10k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,9,Natus Vincere,21.7k,10.0k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,10,FNATIC,23.4k,7.1k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,10,Natus Vincere,21.8k,1.9k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,11,FNATIC,20.4k,4.5k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,11,Natus Vincere,5.0k,9.4k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,12,FNATIC,24.5k,10.2k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,12,Natus Vincere,23.4k,1.0k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,13,FNATIC,2.6k,0.9k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,13,Natus Vincere,3.8k,0.3k,Eco: 0-5k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,14,FNATIC,2.7k,8.9k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,14,Natus Vincere,12.7k,5.6k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,15,FNATIC,21.6k,0.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,15,Natus Vincere,18.8k,11.8k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,16,FNATIC,19.3k,4.7k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,16,Natus Vincere,21.7k,1.7k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,17,FNATIC,4.6k,10.6k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,17,Natus Vincere,21.3k,4.8k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,18,FNATIC,21.9k,1.5k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,18,Natus Vincere,23.6k,14.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,19,FNATIC,8.9k,9.1k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,19,Natus Vincere,22.5k,17.1k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,20,FNATIC,21.7k,2.4k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,20,Natus Vincere,24.6k,13.8k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,21,FNATIC,21.0k,2.4k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,21,Natus Vincere,21.5k,4.2k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,22,FNATIC,24.8k,7.9k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Pearl,22,Natus Vincere,17.0k,0.4k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,1,FNATIC,3.4k,0.6k,Eco: 0-5k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,1,Natus Vincere,3.7k,0.2k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,2,FNATIC,12.9k,6.6k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,2,Natus Vincere,3.0k,8.5k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,3,FNATIC,23.9k,7.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,3,Natus Vincere,20.9k,0.9k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,4,FNATIC,24.4k,9.3k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,4,Natus Vincere,11.5k,6.8k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,5,FNATIC,19.3k,1.5k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,5,Natus Vincere,25.7k,11.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,6,FNATIC,8.9k,8.0k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,6,Natus Vincere,24.3k,19.9k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,7,FNATIC,20.4k,4.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,7,Natus Vincere,25.1k,30.4k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,8,FNATIC,25.0k,7.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,8,Natus Vincere,25.0k,15.4k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,9,FNATIC,25.6k,12.7k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,9,Natus Vincere,22.3k,6.2k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,10,FNATIC,25.6k,21.1k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,10,Natus Vincere,20.7k,3.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,11,FNATIC,25.6k,7.7k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,11,Natus Vincere,23.0k,11.1k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,12,FNATIC,21.2k,3.3k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,12,Natus Vincere,23.8k,15.9k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,13,FNATIC,3.2k,1.0k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,13,Natus Vincere,3.6k,0.2k,Eco: 0-5k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,14,FNATIC,8.0k,7.0k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,14,Natus Vincere,13.3k,2.0k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,15,FNATIC,22.3k,3.6k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,15,Natus Vincere,14.7k,10.1k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,16,FNATIC,22.4k,4.4k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,16,Natus Vincere,21.0k,0.2k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,17,FNATIC,8.4k,9.2k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,17,Natus Vincere,21.1k,5.3k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,18,FNATIC,20.4k,2.2k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,18,Natus Vincere,23.0k,6.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,19,FNATIC,15.8k,5.4k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,19,Natus Vincere,23.0k,16.9k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,20,FNATIC,25.2k,7.5k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,20,Natus Vincere,23.5k,4.9k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,21,FNATIC,17.1k,2.9k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Fracture,21,Natus Vincere,24.2k,5.7k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,1,FNATIC,3.9k,0.3k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,1,Natus Vincere,3.8k,0.1k,Eco: 0-5k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,2,FNATIC,3.8k,8.9k,Eco: 0-5k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,2,Natus Vincere,14.1k,2.7k,Semi-buy: 10-20k,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,3,FNATIC,22.7k,1.2k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,3,Natus Vincere,20.4k,10.9k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,4,FNATIC,23.0k,10.8k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,4,Natus Vincere,20.1k,1.1k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,5,FNATIC,23.0k,15.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,5,Natus Vincere,7.6k,8.6k,Semi-eco: 5-10k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,6,FNATIC,25.1k,20.7k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,6,Natus Vincere,23.0k,1.2k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,7,FNATIC,23.0k,8.7k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,7,Natus Vincere,21.3k,11.0k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,8,FNATIC,21.7k,1.8k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,8,Natus Vincere,25.1k,10.7k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,9,FNATIC,20.3k,5.6k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,9,Natus Vincere,22.5k,2.4k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,10,FNATIC,10.5k,8.6k,Semi-buy: 10-20k,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,10,Natus Vincere,23.0k,1.7k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,11,FNATIC,20.7k,2.3k,Full buy: 20k+,Loss
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,11,Natus Vincere,24.4k,6.1k,Full buy: 20k+,Win
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,FNATIC vs Natus Vincere,Haven,12,FNATIC,18.3k,1.5k,Semi-buy: 10-20k,Loss
